name,n_points,r_max,v_max,slope_full,slope_err,alpha_full,r2_full,slope_inner,alpha_inner,slope_outer,alpha_outer,struct_proxy,bar_ratio
F561-1,6,9.66,50.4,0.2722517921633094,0.05970293250910908,1.4554964156733812,0.7171990742003591,0.6041501401912306,0.7916997196175388,0.05966017610199756,1.8806796477960048,0.6240324381955158,1.0461545173716533
NGC1705,14,6.0,73.2,0.0,0.0036851989532685646,2.0,-0.09852022396848303,0.0943561057779688,1.8112877884440624,0.00957702538884824,1.9808459492223036,1.8122911183028794,0.47496965503144134
DDO170,8,12.33,62.2,0.26271360056157933,0.03343587318898243,1.4745727988768413,0.7755184870537658,0.5744080876033698,0.8511838247932604,0.12279702117454488,1.7544059576509103,1.288820164143775,0.5516142076071404
UGC04325,8,5.59,92.7,0.1690444830540446,0.03129824486183906,1.6619110338919107,0.5365297020802069,0.5243374121305673,0.9513251757388654,0.05499929259319156,1.8900014148136168,0.8561482739791251,0.570026729505302
UGC01281,25,4.99,56.9,0.8598216606912603,0.01023781670038,0.28035667861747937,0.9682396195100446,0.9856793188659249,0.028641362268150283,0.45840229677701444,1.083195406445971,0.4499246909682841,0.5619184556837832
UGC11914,65,9.83,305.0,0.0,0.001300752345044864,2.0,-0.11018928333467937,0.08644689069226878,1.8271062186154625,-0.06183575186751336,2.123671503735027,0.5217305298898262,1.0579254212675726
UGC06667,9,7.85,85.7,0.45525726522348187,0.0389983704499098,1.0894854695530363,0.9261707609028081,0.6362113507007334,0.7275772985985332,0.17858319156507996,1.64283361686984,0.3112632011713669,0.3506442762045447
F574-2,5,10.83,40.0,0.6490540378841576,0.03674836659568022,0.7018919242316848,0.9707961043979635,0.7918508127383487,0.41629837452330265,0.5618159199513723,0.8763681600972555,0.5884699363399091,1.2481775415462577
UGC02023,5,3.78,58.8,0.8365542591800168,0.01600769441508538,0.3268914816399664,0.9980558040963057,0.833755622253533,0.3324887554929341,0.8768367669991651,0.24632646600166974,0.6377484204133964,0.8984636165528094
NGC2903,34,24.96,216.0,-0.06560148482224906,0.0038399058354670976,2.131202969644498,-0.48591309413541994,0.2270115276349141,1.5459769447301719,-0.12294437929234542,2.245888758584691,1.5615914148579468,1.0992540290919293
UGC05721,23,6.74,82.6,0.15003384148406765,0.016471687621635017,1.6999323170318648,0.5707521668628048,0.42258054893789043,1.1548389021242191,-0.029250728056494354,2.058501456112989,1.413046908756016,0.5269194921752646
UGC09037,22,27.96,160.0,0.2246390680415825,0.010062505082162753,1.550721863916835,0.7259098541502164,0.3100223246109841,1.3799553507780318,-0.11383050607167883,2.2276610121433578,1.2440555215394533,1.0430541661599704
UGC07559,7,2.53,32.1,0.6347944168266478,0.031665426436638784,0.7304111663467043,0.9795820267827309,0.7362869851288194,0.5274260297423612,0.30905692162618775,1.3818861567476244,0.8736878971042068,0.775200110228273
UGC05764,10,3.62,55.8,0.288699950218096,0.04701905844167411,1.422600099563808,0.7633399673871749,0.5329824093931983,0.9340351812136034,-0.18114854044688772,2.3622970808937755,0.7909899894908755,0.4010895875730721
ESO563-G021,30,42.41,321.0,0.15801704986067552,0.011957843950137107,1.683965900278649,0.3579928903116829,0.7081401432264772,0.5837197135470455,-0.011654354704305854,2.0233087094086115,0.9785249291514294,0.8443041118172295
F571-V1,7,13.59,84.3,0.3099002584006235,0.050483398880197816,1.380199483198753,0.7557656885119584,0.572388768874097,0.8552224622518061,0.13623294690671822,1.7275341061865634,1.0571806641933492,0.551970576472215
UGC09992,5,3.89,34.3,0.1223112626302133,0.01098034397517114,1.7553774747395734,0.9610815383946447,0.14631001927135673,1.7073799614572867,0.0760200043147992,1.8479599913704017,1.0222703728084412,0.8171864127903654
F574-1,14,12.6,99.7,0.222362271140027,0.01485088469382313,1.555275457719946,0.5407043425642017,0.5772680502423952,0.8454638995152095,0.1290873234183477,1.7418253531633046,0.5410346141935389,0.5793888515847297
UGC01230,11,36.54,113.0,0.09060548815743384,0.02935502388909538,1.8187890236851323,0.2308911345358824,0.5921486120039062,0.8157027759921875,-0.05525728498871393,2.1105145699774277,0.9951283164576543,0.5604722587751513
UGC02916,43,38.0,218.0,0.007478354157695114,0.002080341554685514,1.9850432916846097,-0.09691567115459043,0.015613566104757955,1.968772867790484,-0.07012345503924546,2.140246910078491,0.5832214862767431,1.0648112699405903
NGC4068,6,2.33,41.9,0.9108552374339149,0.022609748317215125,0.1782895251321701,0.9965826841463802,0.9699184902968013,0.060163019406397344,0.7069737992113856,0.5860524015772288,0.5652974817069821,0.8950250098659494
NGC2915,30,10.04,86.5,0.13259548367090537,0.012166430157842766,1.7348090326581893,0.3640592887519386,0.4678226399503973,1.0643547200992054,0.11367302794059864,1.7726539441188027,1.9445952140739504,0.4300340505491057
UGC07089,12,9.16,79.1,0.4759565209860574,0.01655012687095141,1.048086958027885,0.9642876529683237,0.5722235430117251,0.8555529139765499,0.3770548858222148,1.2458902283555704,0.7776108345107456,0.8008808948151266
UGC05414,6,4.11,61.4,0.541830444937674,0.04720705545575536,0.9163391101246521,0.9685614859722514,0.7324103714283272,0.5351792571433456,0.41932013997688866,1.1613597200462227,0.6516306171182853,0.7656558642985745
NGC5033,22,44.59,225.0,-0.03787462321390726,0.005053861888414318,2.0757492464278147,-0.012310176210285517,-0.009952701466367831,2.0199054029327357,-0.22739373662251278,2.4547874732450254,1.35910774692665,0.8674027370102465
UGC08837,8,4.2,48.0,0.9488792682076954,0.014399089521157891,0.10224146358460917,0.9944218430444062,0.9614832503592323,0.07703349928153536,0.5867657758051805,0.826468448389639,0.6988109160334096,0.8538779872776818
NGC3949,7,7.07,169.0,0.1542687042580099,0.002467859755008621,1.6914625914839803,0.8513684483500058,0.21285771729666508,1.57428456540667,0.1564304434055886,1.687139113188823,1.3866265959521502,1.1701587175130668
NGC3972,10,8.72,134.0,0.3768489786847855,0.009628906459926574,1.246302042630429,0.8720956270208692,0.4892338312684391,1.0215323374631218,0.3125259460382941,1.3749481079234118,0.7033102731881393,0.8323990325718345
UGC06614,13,64.59,205.0,0.0992145844774598,0.008356408664693187,1.8015708310450804,0.2208319195369558,0.0,2.0,0.097332572367224,1.805334855265552,0.8038882267815544,0.9056386470417838
F568-3,18,17.98,120.0,0.5375205848270596,0.03070201406588244,0.9249588303458809,0.8703702419313787,0.9846590130135966,0.03068197397280681,0.25174390019057785,1.4965121996188442,0.581169906746694,0.607610428651674
DDO161,31,13.37,67.5,0.4518011939047393,0.005286574739467324,1.0963976121905215,0.9740907565224874,0.5350469726023821,0.9299060547952358,0.23517333626912923,1.5296533274617414,1.4108688387679844,0.652135988845819
UGC10310,7,7.74,73.2,0.23389132994119505,0.04033967290116261,1.5322173401176098,0.7186799124405672,0.49309946122629833,1.0138010775474033,0.1047528678400504,1.790494264319899,0.8194269848506877,0.6497339189799488
F568-V1,15,17.63,118.0,0.25507406068063093,0.027337351578872696,1.489851878638738,0.617923994064264,0.5273737449577909,0.9452525100844182,0.0,2.0,0.6284904290666578,0.45139449216559024
UGC03205,48,40.04,237.0,-0.01588404480360523,0.0026853487035434793,2.0317680896072106,-0.23979257539102794,0.1895811982142154,1.6208376035715693,-0.03937383229312762,2.0787476645862553,0.9903666766068718,0.9141040889097155
NGC0247,26,14.54,108.0,0.3621927085484147,0.005461400217356901,1.2756145829031706,0.9621250001912501,0.32700510207490174,1.3459897958501965,0.26536382858323054,1.469272342833539,0.7255800079095323,0.6371023620999633
UGCA442,8,6.33,57.8,0.4656100471743036,0.04469115846478574,1.0687799056513927,0.944005324334331,0.6358054266573182,0.7283891466853636,0.10014388359400281,1.7997122328119943,0.7731109302729013,0.4649364771245864
NGC0289,28,71.12,194.0,-0.019023325780051198,0.004349253438027791,2.0380466515601023,0.06104914640004577,-0.035402456412528226,2.0708049128250563,-0.17331478369620978,2.3466295673924193,1.689008326960702,0.8008672161752928
UGC04499,9,8.18,74.3,0.31151621992644324,0.028654111608758633,1.3769675601471136,0.7943561451263127,0.5192510981236165,0.961497803752767,0.15424517324824052,1.691509653503519,0.8751164697178936,0.6886966522998071
UGC05986,15,9.41,116.0,0.27965472867262897,0.03897711893277125,1.440690542654742,0.7002482901562079,0.6335886173625461,0.7328227652749078,-0.13741669788665228,2.2748333957733045,0.8271516558460258,0.6414181502888733
UGC06399,9,7.85,87.6,0.43863067335705397,0.03726083365126779,1.122738653285892,0.8874273197430188,0.6257094766967467,0.7485810466065066,0.1796671552362068,1.6406656895275864,0.6862614938239132,0.6137901447547061
NGC4389,6,5.32,110.0,0.6871201674886432,0.0193876906904491,0.6257596650227135,0.9820423747645429,0.8186106314710865,0.36277873705782704,0.6958506070633029,0.6082987858733941,0.8305586050125425,1.7703436674486184
