t_ms,F_nl_pN,F_v1_pN,z_nl_pm
0.7273636818409205,8.643748975355205,23.676058790374384,0.005224036083987524
0.7278639319659831,12.645972198284356,28.637456866505303,0.0052311956091611956
0.7283641820910456,17.378033353306815,33.57056494955668,0.005238355455366611
0.7288644322161081,22.82123847377129,38.4705097857961,0.005245515740906733
0.7293646823411706,28.954084224947742,43.332450882365194,0.005252676601863344
0.7298649324662331,35.75234285275785,48.15158528903526,0.00525983819155945
0.7303651825912957,43.1891578953126,52.92315234288674,0.005267000679953578
0.7308654327163582,51.23515027913145,57.64243837120906,0.00527416425296836
0.7313656828414208,59.85853438091801,62.304781347981425,0.005281329111756049
0.7318659329664833,69.02524359638971,66.90557549933352,0.005288495471903865
0.7323661830915458,78.69906492010121,71.44027585343572,0.005295663562582318
0.7328664332166083,88.8417820046177,75.90440273032988,0.00530283362563988
0.7333666833416709,99.41332613385187,80.29354616725037,0.005310005914647554
0.7338669334667334,110.37193451418875,84.60337027508407,0.005317180693897154
0.734367183591796,121.67431525803826,88.82961752165018,0.0053243582373572115
0.7348674337168585,133.27581840806278,92.96811293757507,0.0053315388275906785
0.7353676838419211,145.130612326447,97.01476824060578,0.005338722754638653
0.7358679339669835,157.1918647523842,100.96558587428754,0.00534591031487458
0.736368184092046,169.411927812528,104.81666295702087,0.005353101809833433
0.7368684342171086,181.74252625348743,108.56419513758296,0.005360297545020495
0.7373686843421711,194.1349481528088,112.2044803533239,0.005367497828704469
0.7378689344672337,206.540237355001,115.7339224873106,0.005374702970699666
0.7383691845922962,218.90938687240435,119.14903492081106,0.005381913281142078
0.7388694347173588,231.19353248687108,122.4464439776096,0.005389129069264197
0.7393696848424212,243.34414578743397,125.62289225674871,0.005396350642173392
0.7398699349674838,255.31322588138454,128.67524185041023,0.005403578303638684
0.7403701850925463,267.0534890213683,131.600477443746,0.005410812352890706
0.7408704352176089,278.51855539943284,134.39570929361102,0.0054180530834396015
0.7413706853426714,289.663132370045,137.05817608324114,0.005425300781915508
0.741870935467734,300.4431933783102,139.58524765007041,0.005432555726936231
0.7423711855927965,310.81615188648726,141.97442758397875,0.005439818188006569
0.742871435717859,320.7410296117368,144.2233556934126,0.005447088424453631
0.7433716858429215,330.17861841048193,146.329810336942,0.005454366684402375
0.743871935967984,339.0916351698272,148.29171061794335,0.005461653203795383
0.7443721860930466,347.4448690941825,150.10711844025013,0.005468948205460779
0.7448724362181091,355.20532080520354,151.77424042273313,0.005476251898231948
0.7453726863431717,362.34233270555154,153.29142967092255,0.005483564476122535
0.7458729364682342,368.8277100914652,154.65718740391986,0.0054908861175600055
0.7463731865932967,374.63583253569317,155.87016443499377,0.00549821698468076
0.7468734367183592,379.74375510077545,156.929162504398,0.005505557222689626
0.7473736868434218,384.1312989828123,157.83313546309068,0.005512906959286215
0.7478739369684843,387.78113122765984,158.58119030619133,0.0055202663041604575
0.7483741870935469,390.67883320461397,159.17258805515056,0.005527635348559265
0.7488744372186094,392.81295756708624,159.6067444877623,0.005535014164926069
0.7493746873436719,394.1750734752477,159.8832307152977,0.005542402806614622
0.7498749374687343,394.75979990198886,160.00177360619,0.00554980130767824
0.7503751875937968,394.56482689061977,159.962256055852,0.0055572096827352585
0.7508754377188595,393.59092468033487,159.76471710236,0.005564627926911294
0.751375687843922,391.84194066338955,159.40935188788927,0.005572056015858496
0.7518759379689846,389.32478418601005,158.89651146593954,0.00557949390585173
0.752376188094047,386.04939925308116,158.2267024545411,0.005586941533961325
0.7528764382191095,382.0287252444422,157.40058653578362,0.005594398818301659
0.753376688344172,377.27864579797443,156.4189798021617,0.005601865658354665
0.7538769384692346,371.8179260614333,155.28285195038532,0.0056093419353669145
0.7543771885942971,365.6681385608904,153.99332532344795,0.005616827512818756
0.7548774387193598,358.8535779786573,152.55167380190127,0.005624322236963636
0.7553776888444222,351.40116517735294,150.9593215454309,0.005631825937435473
0.7558779389694849,343.3403408492686,149.2178415859763,0.005639338427921684
0.7563781890945472,334.7029492111705,147.32895427378511,0.0056468595068992124
0.7568784392196098,325.5231122039882,145.2945255779347,0.005654388958430651
0.7573786893446723,315.8370946943942,143.1165652430056,0.005661926553017285
0.7578789394697348,305.6831612107545,140.79722480371996,0.005669472048505738
0.7583791895947974,295.10142477943964,138.33879545951166,0.005677025191044592
0.7588794397198599,284.13368845867035,135.74370581112862,0.005684585716087224
0.7593796898449225,272.8232801958842,133.0145194614956,0.005692153349436898
0.7598799399699849,261.21488166106565,130.15393248321854,0.005699727808329973
0.7603801900950475,249.3543517321826,127.16477075522103,0.005707308802552966
0.76088044022011,237.28854533010136,124.04998717115582,0.005714896035589028
0.7613806903451726,225.06512831861744,120.81265872233716,0.005722489205789337
0.7618809404702351,212.73238920087456,117.45598345808347,0.005730088007564758
0.7623811905952977,200.33904835605162,113.98327732647064,0.00573769213259307
0.7628814407203602,187.93406556992602,110.39797089861713,0.005745301271036991
0.7633816908454227,175.56644661966624,106.70360597973725,0.005752915112768185
0.7638819409704852,163.28504967692206,102.90383211030623,0.005760533348592428
0.7643821910955477,151.13839229405704,99.00240296080514,0.0057681556714710685
0.7648824412206103,139.17445973596642,95.00317262359124,0.005775781777733985
0.7653826913456728,127.44051541470611,90.91009180556877,0.005783411368279232
0.7658829414707354,115.98291417579243,86.72720392541684,0.005791044149754641
0.7663831915957979,104.84691917378572,82.45864111923026,0.005798679835716705
0.7668834417208604,94.07652306059259,78.10862015852051,0.005806318147762166
0.7673836918459229,83.71427419286529,73.68143828460309,0.005813958816627856
0.7678839419709855,73.80110854510161,69.1814689635014,0.005821601583254408
0.768384192096048,64.37618799242195,64.61315756554099,0.005829246199809671
0.7688844422211106,55.476745601923,59.981016973916546,0.005836892430667772
0.7693846923461731,47.137938543768385,55.28962312656465,0.005844540053339949
0.7698849424712357,39.39270920309195,50.5436104957463,0.005852188859353498
0.7703851925962981,32.27165504139201,45.74766750980691,0.00585983865507533
0.7708854427213607,25.80290772151809,40.90653192162907,0.0058674892624769335
0.7713856928464232,20.012021973789892,36.02498612837033,0.0058751405198376625
0.7718859429714857,14.921874642249684,31.107852447087428,0.005882792282383615
0.7723861930965483,10.552574309889557,26.159988350930398,0.005890444422859562
0.7728864432216108,6.921381859868267,21.186281670606114,0.005898096832031671
0.7733866933466734,4.042642286541683,16.19164576585257,0.005905749419119027
0.7738869434717358,1.9277280256870768,11.181014671694976,0.0059134021121522665
0.7743871935967984,0.5849940277922594,6.159338224271855,0.005921054858257894
0.7748874437218609,0.01974475189882413,1.1315771710629805,0.005928707623867151
0.7753876938469235,0.2342132103805163,3.8973017296729133,0.005936360394848633
