t_ext,tau,x_m,v_m_s
0.6983491745872936,0.3491745872936468,239.212714911733,685.0805402701351
0.6993496748374186,0.3496748374187093,239.89862915449714,686.0620310155076
0.7003501750875437,0.35017508754377186,240.58552537899763,687.0435217608804
0.7013506753376688,0.3506753376688344,241.27340358523432,688.0250125062531
0.7023511755877938,0.3511755877938969,241.96226377320718,689.0065032516258
0.7033516758379189,0.35167583791895946,242.6521059429164,689.9879939969984
0.704352176088044,0.352176088044022,243.34293009436183,690.9694847423712
0.705352676338169,0.3526763381690845,244.03473622754345,691.9509754877438
0.7063531765882941,0.35317658829414705,244.72752434246135,692.9324662331165
0.7073536768384192,0.3536768384192096,245.4212944391155,693.9139569784893
0.7083541770885442,0.3541770885442721,246.11604651750585,694.8954477238618
0.7093546773386693,0.35467733866933465,246.81178057763248,695.8769384692346
0.7103551775887943,0.35517758879439715,247.50849661949525,696.8584292146072
0.7113556778389194,0.3556778389194597,248.2061946430944,697.83991995998
0.7123561780890445,0.35617808904452225,248.90487464842974,698.8214107053526
0.7133566783391695,0.35667833916958475,249.60453663550126,699.8029014507252
0.7143571785892946,0.3571785892946473,250.3051806043091,700.784392196098
0.7153576788394197,0.35767883941970985,251.0068065548532,701.7658829414707
0.7163581790895447,0.35817908954477234,251.70941448713347,702.7473736868434
0.7173586793396698,0.3586793396698349,252.41300440115003,703.728864432216
0.7183591795897949,0.35917958979489745,253.1175762969028,704.7103551775888
0.7193596798399199,0.35967983991995994,253.8231301743918,705.6918459229614
0.720360180090045,0.3601800900450225,254.5296660336171,706.6733366683342
0.72136068034017,0.360680340170085,255.23718387457853,707.6548274137067
0.7223611805902951,0.36118059029514754,255.94568369727634,708.6363181590795
0.7233616808404202,0.3616808404202101,256.6551655017103,709.6178089044522
0.7243621810905452,0.3621810905452726,257.3656292878805,710.5992996498248
0.7253626813406703,0.36268134067033514,258.077075055787,711.5807903951976
0.7263631815907954,0.3631815907953977,258.7895028054297,712.5622811405702
0.7273636818409204,0.3636818409204602,259.5029125368086,713.5437718859429
0.7283641820910455,0.36418209104552274,260.21730424992387,714.5252626313156
0.7293646823411706,0.3646823411705853,260.93267794477526,715.5067533766884
0.7303651825912956,0.3651825912956478,261.6490336213629,716.4882441220609
0.7313656828414207,0.36568284142071034,262.36637127968686,717.4697348674337
0.7323661830915458,0.3661830915457729,263.08469091974706,718.4512256128064
0.7333666833416708,0.3666833416708354,263.8039925415434,719.432716358179
0.7343671835917959,0.36718359179589793,264.52427614507604,720.4142071035518
0.7353676838419209,0.36768384192096043,265.2455417303448,721.3956978489243
0.736368184092046,0.368184092046023,265.96778929735,722.3771885942971
0.7373686843421711,0.36868434217108553,266.69101884609137,723.3586793396698
0.7383691845922961,0.36918459229614803,267.4152303765689,724.3401700850425
0.7393696848424212,0.3696848424212106,268.1404238887828,725.3216608304151
0.7403701850925463,0.37018509254627313,268.8665993827329,726.3031515757879
0.7413706853426713,0.3706853426713356,269.59375685841917,727.2846423211605
0.7423711855927964,0.3711855927963982,270.32189631584174,728.2661330665333
0.7433716858429215,0.37168584292146073,271.05101775500054,729.2476238119059
0.7443721860930465,0.3721860930465232,271.7811211758956,730.2291145572785
0.7453726863431716,0.3726863431715858,272.5122065785269,731.2106053026513
0.7463731865932965,0.3731865932966483,273.24427396289434,732.1920960480239
0.7473736868434216,0.3736868434217108,273.9773233289981,733.1735867933967
0.7483741870935467,0.3741870935467734,274.71135467683814,734.1550775387693
0.7493746873436717,0.37468734367183587,275.4463680064144,735.136568284142
0.7503751875937968,0.3751875937968984,276.18236331772687,736.1180590295147
0.751375687843922,0.375687843921961,276.91934061077563,737.0995497748875
0.7523761880940469,0.37618809404702347,277.6572998855605,738.0810405202601
0.753376688344172,0.376688344172086,278.39624114208175,739.0625312656327
0.7543771885942971,0.37718859429714857,279.1361643803392,740.0440220110055
0.7553776888444221,0.37768884442221107,279.8770696003329,741.0255127563781
0.7563781890945472,0.3781890945472736,280.6189568020628,742.0070035017509
0.7573786893446722,0.3786893446723361,281.361825985529,742.9884942471234
0.7583791895947973,0.37918959479739867,282.10567715073137,743.9699849924962
0.7593796898449224,0.3796898449224612,282.8505102976701,744.9514757378689
0.7603801900950474,0.3801900950475237,283.5963254263449,745.9329664832416
0.7613806903451725,0.38069034517258626,284.3431225367561,746.9144572286142
0.7623811905952976,0.3811905952976488,285.0909016289035,747.895947973987
0.7633816908454226,0.3816908454227113,285.83966270278705,748.8774387193596
0.7643821910955477,0.38219109554777386,286.58940575840694,749.8589294647323
0.7653826913456728,0.3826913456728364,287.34013079576306,750.8404202101051
0.7663831915957978,0.3831915957978989,288.09183781485535,751.8219109554776
0.7673836918459229,0.38369184592296146,288.84452681568393,752.8034017008504
0.7683841920960479,0.38419209604802396,289.5981977982487,753.784892446223
0.769384692346173,0.3846923461730865,290.3528507625498,754.7663831915958
0.7703851925962981,0.38519259629814906,291.1084857085871,755.7478739369684
0.7713856928464231,0.38569284642321155,291.86510263636063,756.729364682341
0.7723861930965482,0.3861930965482741,292.6227015458704,757.7108554277138
0.7733866933466733,0.38669334667333666,293.3812824371165,758.6923461730865
0.7743871935967983,0.38719359679839915,294.1408453100987,759.6738369184592
0.7753876938469234,0.3876938469234617,294.90139016481726,760.6553276638318
0.7763881940970485,0.38819409704852426,295.66291700127204,761.6368184092046
0.7773886943471735,0.38869434717358675,296.42542581946293,762.6183091545772
0.7783891945972986,0.3891945972986493,297.18891661939017,763.59979989995
0.7793896948474237,0.38969484742371185,297.9533894010537,764.5812906453226
0.7803901950975487,0.39019509754877435,298.71884416445334,765.5627813906952
0.7813906953476738,0.3906953476738369,299.48528090958933,766.544272136068
0.7823911955977988,0.3911955977988994,300.2526996364615,767.5257628814406
0.7833916958479239,0.39169584792396195,301.02110034506995,768.5072536268134
0.784392196098049,0.3921960980490245,301.79048303541464,769.488744372186
0.785392696348174,0.392696348174087,302.5608477074955,770.4702351175587
0.7863931965982991,0.39319659829914955,303.3321943613127,771.4517258629314
0.7873936968484242,0.3936968484242121,304.10452299686614,772.4332166083042
0.7883941970985492,0.3941970985492746,304.8778336141557,773.4147073536767
0.7893946973486743,0.39469734867433715,305.6521262131816,774.3961980990495
0.7903951975987994,0.3951975987993997,306.4274007939437,775.3776888444222
0.7913956978489244,0.3956978489244622,307.2036573564421,776.3591795897948
0.7923961980990495,0.39619809904952474,307.98089590067667,777.3406703351676
0.7933966983491745,0.39669834917458724,308.75911642664744,778.3221610805401
0.7943971985992996,0.3971985992996498,309.53831893435455,779.3036518259129
0.7953976988494247,0.39769884942471234,310.3185034237979,780.2851425712856
0.7963981990995497,0.39819909954977484,311.0996698949774,781.2666333166583
0.7973986993496748,0.3986993496748374,311.8818183478932,782.2481240620309
0.7983991995997999,0.39919959979989994,312.66494878254537,783.2296148074037
0.7993996998499249,0.39969984992496244,313.4490611989336,784.2111055527763
0.80040020010005,0.400200100050025,314.23415559705813,785.192596298149
0.8014007003501751,0.40070035017508754,315.0202319769189,786.1740870435217
0.8024012006003001,0.40120060030015003,315.8072903385159,787.1555777888943
0.8034017008504252,0.4017008504252126,316.59533068184913,788.1370685342671
0.8044022011005502,0.4022011005502751,317.3843530069186,789.1185592796397
0.8054027013506753,0.40270135067533763,318.17435731372433,790.1000500250125
0.8064032016008004,0.4032016008004002,318.96534360226633,791.0815407703851
0.8074037018509254,0.4037018509254627,319.7573118725445,792.0630315157578
0.8084042021010505,0.40420210105052523,320.55026212455897,793.0445222611305
0.8094047023511756,0.4047023511755878,321.34419435830966,794.0260130065033
0.8104052026013006,0.4052026013006503,322.1391085737966,795.0075037518759
0.8114057028514257,0.40570285142571283,322.9350047710198,795.9889944972485
0.8124062031015508,0.4062031015507754,323.73188294997925,796.9704852426213
0.8134067033516758,0.4067033516758379,324.5297431106748,797.9519759879939
0.8144072036018009,0.4072036018009004,325.3285852531067,798.9334667333667
0.815407703851926,0.407703851925963,326.1284093772749,799.9149574787393
