state,alpha_true,alpha_estimated,r_squared
nrem_sleep,1.9636399381054972,1.9857854326130784,0.9945156924277624
nrem_sleep,1.7456600784509377,1.6224798558266373,0.9935247636485396
nrem_sleep,1.9538756365903907,1.9104602588361308,0.9925627692239845
nrem_sleep,1.5000060944054687,1.596330235953763,0.9666248298556653
nrem_sleep,1.3131812541305188,1.2461450672837224,0.9740102274962603
nrem_sleep,1.3548257805797175,1.3748323862815426,0.9990134865886229
nrem_sleep,1.7335362810034494,1.7202253356038752,0.9985953466219867
nrem_sleep,1.657045061269562,1.6487339737471636,0.9957052575218168
nrem_sleep,1.6873012433766799,1.6659449540164704,0.9851424131493538
nrem_sleep,1.5893916358105848,1.6506155818934691,0.9925858671778588
nrem_sleep,1.5998290677544609,1.5551640513847755,0.990078240790205
nrem_sleep,1.623659949228018,1.5779052102992714,0.9745176550861672
nrem_sleep,1.6162908168192884,1.5640698197521892,0.9926517521937032
nrem_sleep,1.3106834919914812,1.2431535599778938,0.9921707268418155
nrem_sleep,1.5509032637801383,1.5183981365624108,0.9866584303878906
nrem_sleep,1.6411479759442846,1.4736337353852564,0.9918823166009578
nrem_sleep,1.3628090043943968,1.34869435725,0.9951630316441306
nrem_sleep,1.7444193382110191,1.6782872058472416,0.9797361992371902
nrem_sleep,1.1766062084987277,1.1750544235890283,0.991148009382238
nrem_sleep,1.5436248414195461,1.5465847059716722,0.9931699527939665
nrem_sleep,1.824950935341921,1.994781506380773,0.9953394825748902
nrem_sleep,1.8026638902866294,1.846728426793542,0.9919914556416332
nrem_sleep,1.4651391663037325,1.3927166379039,0.9913377267517558
nrem_sleep,1.626908536562162,1.6592791066903652,0.992528206873552
nrem_sleep,1.6318158393752409,1.5893590170225687,0.9602469447938422
nrem_sleep,1.5174020077457904,1.5900994494111511,0.9918398212165833
nrem_sleep,1.0,0.9973777240489751,0.9741567815595759
nrem_sleep,1.873026050366563,1.6720749918866145,0.9861361179108795
nrem_sleep,1.8407189901325034,1.884519840648486,0.9950466332734812
nrem_sleep,1.5183555512499622,1.643963934108504,0.9934511594699323
nrem_sleep,1.5910471851548933,1.6100674966713393,0.988640765451647
nrem_sleep,1.503278410782672,1.5859352839127336,0.991524016902974
nrem_sleep,1.6742487463640758,1.7247303201705477,0.9878203215668143
nrem_sleep,1.717828337241574,1.8185318570241886,0.9895411062805994
nrem_sleep,1.9079187239249518,1.897084356284122,0.9916095417603162
nrem_sleep,1.8522590895945839,1.8225843164137254,0.9892462318944844
nrem_sleep,1.5450196074262001,1.5250823783862808,0.9768108336999429
nrem_sleep,1.511613831876472,1.4569167749598548,0.9925267833904344
nrem_sleep,1.7429923291012193,1.6715773866276422,0.9956987642943842
nrem_sleep,1.4229217352253536,1.2370762890513913,0.9462070703803361
nrem_sleep,1.7931732674328151,1.7160900850207135,0.9951275176783488
nrem_sleep,1.4737717382244475,1.5341529751269143,0.9931041606075749
nrem_sleep,1.8425183965691603,1.771503866581705,0.9970352586230203
nrem_sleep,2.057316471334416,2.0692804049185316,0.995864202021946
nrem_sleep,1.9254733157562303,1.9165563980632883,0.9899302905880006
nrem_sleep,1.3519834648846762,1.461364457618475,0.9804011570126894
nrem_sleep,1.5327544611438,1.5393337039309463,0.9777777168954124
nrem_sleep,2.092655583602261,2.0716197541675623,0.9917046018287592
nrem_sleep,1.6334323243150797,1.6543072235632656,0.9915957155041426
nrem_sleep,1.8286135653973545,1.6847371301846406,0.9886911072878849
nrem_sleep,1.4872801491282426,1.359255307619732,0.9780619674247483
nrem_sleep,1.360458646384329,1.4101363346003768,0.9604493638776416
nrem_sleep,1.7400823919858932,1.7492351826898382,0.9900931107562032
nrem_sleep,1.6773465311743019,1.6844030227240225,0.9928049303297616
nrem_sleep,1.9154382445603573,1.9463742799033446,0.98569682112253
nrem_sleep,2.00893778943251,2.054379513954137,0.9970016830475097
nrem_sleep,1.38631810988839,1.3533868373465443,0.9742675762802392
nrem_sleep,1.2680834465606194,1.2935583815756038,0.9848830911455533
nrem_sleep,1.9003158765365393,1.930882317805321,0.996365912835209
nrem_sleep,1.7113024412939588,1.894976070142048,0.9875230102822896
nrem_sleep,1.865438500853558,1.859207004359744,0.9893713673598759
nrem_sleep,1.5661373938031047,1.5676791184411054,0.9924913242873812
nrem_sleep,1.6848622007053153,1.683111728709551,0.9857256224478251
nrem_sleep,1.656046760543467,1.8528885463181848,0.9900273554794872
nrem_sleep,1.5207365404605167,1.604390383083427,0.9962405430448036
nrem_sleep,1.5819209686568272,1.6783154224566115,0.9974406156466868
nrem_sleep,1.6235110560600854,1.555850801632969,0.9975833968528085
nrem_sleep,1.3569319233110064,1.360872271954009,0.9989174591501879
nrem_sleep,1.4780918357315773,1.5295685923024693,0.9863755588229552
nrem_sleep,1.6845408833153905,1.731298112361458,0.9853429437085411
nrem_sleep,1.7846917751454443,1.7397821734522763,0.9864373590328706
nrem_sleep,1.6079672704887984,1.6390968317323518,0.9857019963566825
nrem_sleep,1.9425060765382889,1.87963931096544,0.998157833310623
nrem_sleep,1.5338729440494587,1.4798423326339034,0.9773030750701368
nrem_sleep,1.6227728302266051,1.4992395216467147,0.9905994364196311
nrem_sleep,1.4900238668973307,1.6539558015683375,0.9931882861011266
nrem_sleep,1.650842104175157,1.7581436727844153,0.993163546026571
nrem_sleep,1.6802867520321436,1.5427217271100464,0.9787173591931684
nrem_sleep,1.5100370112684052,1.4983026073094292,0.9948651797671316
nrem_sleep,1.854869240397165,1.9099748962112506,0.9976214639403401
nrem_sleep,2.1123218750601267,2.0971360406658226,0.993609779553893
nrem_sleep,1.8571130135554819,1.9446403489465243,0.9936692039469783
nrem_sleep,1.718674069959095,1.6534604546267997,0.9872293085674694
nrem_sleep,1.55034711471175,1.5454859577200826,0.9865183750804397
nrem_sleep,1.5850042811662663,1.4672902560906371,0.9826836241447965
nrem_sleep,1.5506201905694803,1.4333847082942583,0.9872169531751904
nrem_sleep,1.470160780790396,1.5040013234280198,0.9905336050260303
nrem_sleep,1.11814376319052,1.0139082190407092,0.9908211361416195
nrem_sleep,1.5857695625739687,1.5115388882775511,0.9857585613988851
nrem_sleep,1.7793740929793556,1.7013273394397745,0.9820697098530536
nrem_sleep,1.5174713212343944,1.5586636154760465,0.9897492320935617
nrem_sleep,1.9665238087468102,1.9833766680853908,0.9934000383776947
nrem_sleep,1.417380162989789,1.5533657489860464,0.9885683807494948
nrem_sleep,1.7593048832107026,1.8287473753829484,0.9907742578336987
nrem_sleep,2.1192802647986797,2.0454693446437866,0.9934794328551234
nrem_sleep,1.442134540224385,1.5082681653510526,0.9894197519293111
nrem_sleep,1.4219605604487762,1.4866513314456609,0.9886847423048201
nrem_sleep,1.4447876338215213,1.4773188955012655,0.9844740272444492
nrem_sleep,1.5866908593580515,1.5825876954029103,0.9914846841641389
nrem_sleep,1.535765996712561,1.5906619357934806,0.98482144375396
nrem_sleep,1.3950296857975393,1.4174577974613176,0.9834734066899432
nrem_sleep,1.636937857665521,1.5912101025750676,0.9899742512715832
nrem_sleep,1.6905197048952147,1.7673655660834748,0.9881646408126141
nrem_sleep,1.753927493653718,1.720141756300499,0.9914757854896502
nrem_sleep,1.7767431801450388,1.8893925415794306,0.9883895836803233
nrem_sleep,1.8896964704767798,1.968494543044314,0.9992850391304007
nrem_sleep,1.1895763897861897,1.128000780797231,0.9833435586692376
nrem_sleep,1.430150288486697,1.4888242592559437,0.9849353438217402
nrem_sleep,1.586658413534817,1.6059272571023242,0.9903535749701621
nrem_sleep,1.9116676734108655,1.9555619392992165,0.9948908240363402
nrem_sleep,1.9607503771459271,1.8363599545168392,0.9801893473990769
nrem_sleep,1.3951425553898151,1.4167561471183703,0.9805789262491741
nrem_sleep,1.7381762022788951,1.7261793285370939,0.999263078377311
nrem_sleep,1.622316429532005,1.652487032036552,0.9979067218733935
nrem_sleep,1.5392707030898416,1.5254444442885,0.9960297121318888
nrem_sleep,2.054238719916151,2.0407022155533747,0.9954662487912898
nrem_sleep,1.2059487370320772,1.281095294007595,0.9816323418867233
nrem_sleep,1.6213667332728934,1.6434269602706257,0.981284178724596
nrem_sleep,1.8992117849840462,1.9045420424330963,0.993848601658963
nrem_sleep,1.879640956931298,1.8561469093524037,0.9919818807769714
nrem_sleep,1.5484664301580586,1.5834528517263522,0.9918023095664483
nrem_sleep,1.5359030628717845,1.596608402340051,0.987787404914099
nrem_sleep,1.592000223130608,1.5136576348654316,0.9830636952163359
nrem_sleep,1.7682640321147687,1.8536214007614835,0.9898138590275258
nrem_sleep,1.9020858798446516,1.8749567673361984,0.9880224361817923
nrem_sleep,1.884450302596968,1.9465739374618554,0.9977665336774308
nrem_sleep,1.6216681604595584,1.729503049249281,0.983501641122829
nrem_sleep,1.8844252619178765,1.9222931405439847,0.9918191129970043
nrem_sleep,1.3745919621125882,1.462099176237946,0.98410399775926
nrem_sleep,1.5360204161175788,1.5916038874698366,0.9967549185482955
nrem_sleep,1.8008931657870237,1.9093667203388025,0.9950320446181368
nrem_sleep,1.6638339586071966,1.6854114041342139,0.9859856974371118
nrem_sleep,1.9030397775905898,1.9154724969640582,0.9928848097638726
nrem_sleep,1.4885823880524836,1.591059338412048,0.9925984447981455
nrem_sleep,1.1400921310526637,1.1526005383455717,0.9776886000409745
nrem_sleep,1.502760583123465,1.4496259282183406,0.9907002744872462
nrem_sleep,1.577960418303013,1.4246165067963146,0.9919982834623774
nrem_sleep,1.3122815598745186,1.16621222838294,0.9967810900896611
nrem_sleep,1.603265341655015,1.4927915183518965,0.9794292642867195
nrem_sleep,1.6007680351362956,1.626391137237134,0.9945955840527739
nrem_sleep,1.7878379197396297,1.9021967558371824,0.9944102946060652
nrem_sleep,1.968439582807636,2.0544455459184254,0.99025317501385
nrem_sleep,1.8464877661457815,1.8429274514861613,0.9954991797122384
nrem_sleep,1.3837301117249572,1.4299494347184194,0.990648674732278
nrem_sleep,1.2532848643770704,1.2651950487430565,0.9807146371751893
nrem_sleep,1.4320393911666132,1.3263077949793711,0.9576647337114664
nrem_sleep,1.0802945822696786,1.1556624516365022,0.9935411374170777
nrem_sleep,1.569411386278099,1.5967632815604864,0.9950993441075556
nrem_sleep,1.4635827172885285,1.547209163239049,0.9899903695144877
nrem_sleep,1.642817919272314,1.799402036164329,0.9982524481886283
nrem_sleep,1.971039603041905,1.9031276052486579,0.9913885744771006
nrem_sleep,1.8042383810659477,1.7247438264623038,0.9938076725558345
nrem_sleep,1.644403201465841,1.6847592911400255,0.9925617637359101
nrem_sleep,1.8092620165707072,1.8681571446688652,0.9954987072030478
nrem_sleep,1.5986220032150222,1.6864584783826448,0.9904103276632626
nrem_sleep,1.1823982566416897,1.1472530915507466,0.9914677725130608
nrem_sleep,1.9453507459697854,2.0278424344811214,0.9844186954893246
