time_s,alpha,phase,conscious,pci_proxy,entropy_proxy
143.9,0.906817625811535,induction,False,0.1264025907589648,0.6414856890291012
144.0,1.3938850004801737,induction,False,0.12499641248831898,0.8897873822071243
144.1,1.3172145838746228,induction,False,0.1250867210515752,0.8601412226579487
144.20000000000002,1.0603879386921848,induction,False,0.12529137069758634,0.7351387522734636
144.3,1.4405560846399286,induction,False,0.12391451906540378,0.906106751669978
144.4,1.4440782908579688,induction,False,0.12448887206090849,0.9072853159913808
144.5,0.8787415404005074,induction,False,0.12567650691511045,0.6228338400329719
144.6,1.7699207649335764,induction,False,0.12529752690911466,0.9841190636773748
144.70000000000002,1.5503259819298396,induction,False,0.12562262675006897,0.9393379832417911
144.8,1.1810676537608182,induction,False,0.12436222539671792,0.7988049436849567
144.9,1.1064333819906094,induction,False,0.1237013061153903,0.760461609753778
145.0,1.2621144954069423,induction,False,0.12380964784853994,0.8366574946334346
145.1,1.1277801335506235,induction,False,0.12634493417816603,0.7717697513713095
145.20000000000002,1.5877347280499943,induction,False,0.12647442198926484,0.9490112036631964
145.3,1.3141759282885839,induction,False,0.12892725405226635,0.8588936027983523
145.4,1.2990989449173052,induction,False,0.1288379703639433,0.8526213132951895
145.5,1.6808031446663212,induction,False,0.12800524601678911,0.9694340102635272
145.6,1.5768343510167437,induction,False,0.13106132323301029,0.9462792500561739
145.70000000000002,1.2152102967670317,induction,False,0.13102818355742926,0.8152315365098529
145.8,1.6013759123337838,induction,False,0.1318945468913617,0.952329651019683
145.9,1.1297049180223127,induction,False,0.13035204688424837,0.7727759410856352
146.0,1.5334481495006558,induction,False,0.13041209403155293,0.9346988112386913
146.1,1.1250689888955427,induction,False,0.13137414663987107,0.7703487177423196
146.20000000000002,1.4801114213687456,induction,False,0.13019584134948872,0.9189147597426323
146.3,1.178300067773234,induction,False,0.1339036029972619,0.7974427664135585
146.4,1.5142963686883761,induction,False,0.13577611933619765,0.9292275947592107
146.5,1.5545204058341995,induction,False,0.13373948657426812,0.9404643793545621
146.6,1.43512834889842,induction,False,0.1353924755180012,0.9042760053345325
146.70000000000002,1.1167039069815208,induction,False,0.13684096414002395,0.765936403617487
146.8,1.5720721762758045,induction,False,0.13620503911089887,0.9450633333048022
146.9,1.5009561146106631,induction,False,0.13599068176662427,0.9252865601366543
147.0,1.2267794860905252,induction,False,0.13663892548714945,0.8206390110608703
147.1,1.040078665104488,induction,False,0.13704629679612565,0.7235653092437255
147.20000000000002,1.419139615957117,induction,False,0.13691567413236427,0.8987803642748664
147.3,1.253578311016714,induction,False,0.14073690980911832,0.8328563986646016
147.4,1.4040205684008835,induction,False,0.14025169650138908,0.8934425551332382
147.5,1.2878998641927835,induction,False,0.1414744775761819,0.8478740189750031
147.6,1.630149798143094,induction,False,0.14216821640846153,0.9589632484559217
147.70000000000002,1.520895264486957,induction,False,0.1410657876819209,0.9311375957226932
147.8,1.3471549645304337,induction,False,0.14208717138528537,0.8721380078988222
147.9,1.2590046266927029,induction,False,0.1421232855568845,0.8352777570211538
148.0,1.3899619230122695,induction,False,0.14377470554964147,0.8883560633875336
148.1,1.7057299939846482,induction,False,0.1436376537087551,0.9740215490679175
148.20000000000002,1.7511490180824218,induction,False,0.14289944054044235,0.9814219566395972
148.3,1.0363514359828463,induction,False,0.14109907154435933,0.7214144335203033
148.4,1.2313945019111154,induction,False,0.13967327478114547,0.8227736764922613
148.5,1.4322337956139641,induction,False,0.1391252986943539,0.9032924611471222
148.6,1.1545194350082766,induction,False,0.1371388033395484,0.7855487842663829
148.70000000000002,1.4603024821565043,induction,False,0.1382762159393431,0.9126179767700708
148.8,1.3531167334248904,induction,False,0.1366954439288048,0.8744626118275347
148.9,0.9847621853571102,induction,False,0.13807104004939477,0.6907876539157388
149.0,1.367433129790486,induction,False,0.14022649371392154,0.8799577464140019
149.1,1.43969915650289,induction,False,0.13990852879545917,0.9058188894329281
149.20000000000002,1.4540857093889439,induction,False,0.14360587541657877,0.9105932761919882
149.3,1.5366082129143035,induction,False,0.14498512735901442,0.9355804154984574
149.4,1.7507416537617941,induction,False,0.14363836042626907,0.9813610830491784
149.5,1.4262093105285536,induction,False,0.14223479096223116,0.9012292734027647
149.6,1.3062004125514233,induction,False,0.14222901568088867,0.8555926397368554
149.70000000000002,1.2442419372791067,induction,False,0.1396157463528555,0.8286489251897087
149.8,1.452089357576991,induction,False,0.13966777045982204,0.9099381783758818
149.9,1.4199816406327224,induction,False,0.14047628882771798,0.8990736108390674
150.0,1.5224381377039922,induction,False,0.14179139819445627,0.9315804003041106
150.1,1.3085122478459374,induction,False,0.143459198649514,0.8565534065862765
150.20000000000002,1.7879186218836312,induction,False,0.14303304948257958,0.9865064467168785
150.3,1.2506188552983732,induction,False,0.14132976059767607,0.8315283699897038
150.4,1.3584844898194035,induction,False,0.1427793465324155,0.8765373550593187
150.5,1.9482247375399728,induction,True,0.1406637942317981,0.9991957966591586
150.6,1.2205680972085942,induction,False,0.13959880012747908,0.8177457726732905
150.70000000000002,1.3133058082749147,induction,False,0.13917673939879857,0.8585353261153096
150.8,1.337949753200597,induction,False,0.1389834209435296,0.8685068412138549
150.9,1.2480262460549865,induction,False,0.13824697095137095,0.8303606420133532
151.0,1.539237648538819,induction,False,0.13776957118777658,0.936309416642789
151.1,1.2757936910398817,induction,False,0.1368279293687336,0.8426575666187085
151.20000000000002,1.779528671664124,induction,False,0.1365736745315717,0.9854177180145444
151.3,1.538234059719239,induction,False,0.13639888609815562,0.9360316649189874
151.4,0.9655711383882789,induction,False,0.1379596838474165,0.6789870790794036
151.5,1.5730238432711274,induction,False,0.1375373259314531,0.9453074084755124
151.6,1.5299586597976644,induction,False,0.13734879964714086,0.9337183415502377
151.70000000000002,1.3376933363959214,induction,False,0.13517852320287554,0.8684049650036901
151.8,1.255058033126893,induction,False,0.13692073443735547,0.8335184397973681
151.9,1.545072617644424,induction,False,0.13440790523498627,0.9379123230349311
152.0,1.405558149631869,induction,False,0.13396728300215813,0.8939916659592737
152.1,1.22047324375034,induction,False,0.13415989065367717,0.817701410887265
152.20000000000002,1.8696550791857134,induction,True,0.13451738482781248,0.9949030604853752
152.3,1.40837627136631,induction,False,0.13458184555013902,0.894994409115271
152.4,1.1340200259444877,induction,False,0.13550850703568024,0.7750236053604442
152.5,1.5014747025709496,induction,False,0.1339798277892139,0.9254417583469831
152.6,1.2033089498550191,induction,False,0.13477433440763306,0.8095850111856663
152.70000000000002,1.5276484017462204,induction,False,0.13318056222464816,0.93306519028813
152.8,1.4449172565659592,induction,False,0.13302924702945526,0.9075649443825217
152.9,1.5039381727611048,induction,False,0.13243008970900785,0.9261767990669225
153.0,1.7018531406353588,induction,False,0.13379315108679854,0.9733325350753003
153.1,1.0730115382651562,induction,False,0.13375351404126615,0.7422077175431404
153.20000000000002,1.2889788657126975,induction,False,0.13199179197653235,0.8483346839790393
153.3,1.177701410298988,induction,False,0.13035860359794274,0.797147508812718
153.4,1.247226977708932,induction,False,0.13354896507607275,0.8299998330732313
153.5,1.316947065609997,induction,False,0.13450624291481886,0.8600316066463619
153.60000000000002,1.3994092362267105,induction,False,0.13449351939431675,0.8917872203410651
153.70000000000002,1.4427405198654129,induction,False,0.13651701936442928,0.906838561540039
153.8,1.4471958608124802,induction,False,0.1360329784421277,0.9083222751091435
153.9,1.3674253926653186,induction,False,0.1369505111720418,0.8799548098466121
154.0,1.334941290163826,induction,False,0.13741881849527887,0.8673090737413132
154.10000000000002,1.915278527000388,induction,True,0.13477280960973567,0.9978466816038328
154.20000000000002,1.3761508170344956,induction,False,0.13494601951837265,0.8832436590739818
154.3,1.3202200051859294,induction,False,0.1328816193682477,0.8613697475951747
154.4,1.1472016171257347,induction,False,0.12992413423798294,0.7818204754501114
154.5,0.8748431458556261,induction,False,0.12664152584539376,0.6202066160715808
154.60000000000002,1.200268131650799,induction,False,0.12737852945208097,0.808128681624009
154.70000000000002,1.5492148743204415,induction,False,0.12775262960540382,0.9390378311398194
154.8,1.331689426410596,induction,False,0.1283613484030614,0.8660082931685806
154.9,1.147274525885132,induction,False,0.12859575252453262,0.7818577797386721
155.0,1.597919119116374,induction,False,0.12958369832062708,0.9514992895683542
155.10000000000002,1.2625687887427202,induction,False,0.12963708968525642,0.8368585625990863
155.20000000000002,1.2273830660851357,induction,False,0.1312277813606644,0.8209189220283982
155.3,1.6209323227483403,induction,False,0.12897641079776886,0.9568923088189095
155.4,1.2856001048699195,induction,False,0.12970607071127152,0.846889836951439
155.5,1.4519573062714979,induction,False,0.13119510851712524,0.9098947617552422
155.60000000000002,1.454713631637096,induction,False,0.12874833578942751,0.9107988329432787
155.70000000000002,1.110580471343237,induction,False,0.12781105909756788,0.7626798706131945
155.8,1.4606502855856989,induction,False,0.12909785209488311,0.9127305656683635
155.9,1.0474344985592698,induction,False,0.12927553748754742,0.7277856896394911
156.0,1.3091204280427629,induction,False,0.13046072226056193,0.8568056251156555
156.10000000000002,1.2830227306513171,induction,False,0.13017196982586957,0.8457830785711918
156.20000000000002,1.3966799216810124,induction,False,0.13125006871445238,0.8908014649291512
